EXP_NAME,EXPERIMENTER,MODEL_FAMILY,SEED,N_FOLDS,FEATURE_MODE,SCALER_TYPE,USE_PCA,PCA_N_COMPONENTS,IMBALANCE_MODE,train_size,cv_f1_macro_mean,cv_f1_macro_std,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,C,class_weight,dual,fit_intercept,intercept_scaling,loss,max_iter,multi_class,penalty,random_state,tol,verbose
591A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46851349541222964,0.005978985407862943,,,0.2228708267211914,,,0.1,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
592A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.030086040496826172,,,0.1,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
593A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.0667879581451416,,,0.1,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
594A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.021762609481811523,,,0.1,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
595A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46851349541222964,0.005978985407862943,,,0.31399035453796387,,,0.1,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
596A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.02638864517211914,,,0.1,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
597A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.08723592758178711,,,0.1,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
598A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.024295806884765625,,,0.1,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
599A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46826108609534284,0.005622024728652298,,,0.060212135314941406,,,0.1,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
600A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.03140735626220703,,,0.1,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
601A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.0876624584197998,,,0.1,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
602A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.02461552619934082,,,0.1,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
603A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46826108609534284,0.005622024728652298,,,0.1425788402557373,,,0.1,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
604A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.03575420379638672,,,0.1,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
605A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.09122204780578613,,,0.1,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
606A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.02695441246032715,,,0.1,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
607A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46851349541222964,0.005978985407862943,,,0.23510336875915527,,,0.1,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
608A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.03862333297729492,,,0.1,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
609A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.08481097221374512,,,0.1,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
610A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5943896867718624,0.04902849589225403,,,0.02513575553894043,,,0.1,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
611A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.46851349541222964,0.005978985407862943,,,0.5020644664764404,,,0.1,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
612A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5686414035590961,0.043321871336013465,,,0.032259225845336914,,,0.1,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
613A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.3016965389251709,,,1.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
614A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.024732589721679688,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
615A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,0.09412431716918945,,,1.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
616A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.03340554237365723,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
617A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.5150887966156006,,,1.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
618A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.0220797061920166,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
619A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5684965484586324,0.0419937202886511,,,0.22440409660339355,,,1.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
620A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.031404733657836914,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
621A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.559666633605957,,,1.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
622A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.05034685134887695,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
623A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5687206072707304,0.04335727677631003,,,0.5913333892822266,,,1.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
624A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.03950977325439453,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
625A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.6526193618774414,,,1.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
626A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.023803234100341797,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
627A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,0.5171613693237305,,,1.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
628A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.0308382511138916,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
629A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.49164891242980957,,,1.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
630A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.026468992233276367,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
631A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,0.09906387329101562,,,1.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
632A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.03045511245727539,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
633A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.5723159313201904,,,1.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
634A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.020849943161010742,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
635A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5684965484586324,0.0419937202886511,,,0.2044358253479004,,,1.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
636A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.0486910343170166,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
637A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.6358165740966797,,,1.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
638A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.027081727981567383,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
639A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5677529169539851,0.04094953245030566,,,0.6474349498748779,,,1.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
640A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.04040861129760742,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
641A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.7878260612487793,,,1.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
642A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.030124902725219727,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
643A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,1.7663791179656982,,,1.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
644A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.0455014705657959,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
645A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.777263879776001,,,1.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
646A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.03047037124633789,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
647A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,0.1195840835571289,,,1.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
648A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.05131983757019043,,,1.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
649A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,1.2954826354980469,,,1.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
650A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.02549004554748535,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
651A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5684965484586324,0.0419937202886511,,,0.2716190814971924,,,1.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
652A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.0581662654876709,,,1.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
653A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,1.214615821838379,,,1.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
654A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.043272972106933594,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
655A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5684965484586324,0.0419937202886511,,,0.5145885944366455,,,1.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
656A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.09361839294433594,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
657A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,1.2433998584747314,,,1.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
658A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.030429840087890625,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
659A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5679660616273784,0.04229553806732545,,,1.4526262283325195,,,1.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
660A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5951789062945531,0.04975016078566667,,,0.038306236267089844,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
661A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6011173291115973,0.0281511863505909,,,0.5973799228668213,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
662A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.02627730369567871,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
663A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5770287859505747,0.04327308256071428,,,0.4208970069885254,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
664A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.03166651725769043,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
665A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.59473470068209,0.049800705395922025,,,1.7355871200561523,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
666A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.0237884521484375,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
667A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5681037229851451,0.040925775746696355,,,0.5085289478302002,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
668A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.030802011489868164,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
669A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5962113909526527,0.05067620821535463,,,2.497359275817871,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
670A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.019597768783569336,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
671A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5705533588581152,0.0352438299496885,,,0.8827016353607178,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
672A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.030917644500732422,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
673A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,4.908767223358154,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
674A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.021486759185791016,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
675A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5764684385803199,0.03267228812379654,,,2.2270069122314453,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
676A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.03458142280578613,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
677A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6011173291115973,0.0281511863505909,,,0.5693566799163818,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
678A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.056883811950683594,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
679A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5770287859505747,0.04327308256071428,,,0.3852391242980957,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
680A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.033539533615112305,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
681A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.59473470068209,0.049800705395922025,,,1.5718994140625,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
682A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.028684377670288086,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
683A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5681037229851451,0.040925775746696355,,,0.4808945655822754,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
684A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.03346967697143555,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
685A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5962113909526527,0.05067620821535463,,,2.998640537261963,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
686A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.032943010330200195,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
687A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5705533588581152,0.0352438299496885,,,0.6977193355560303,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
688A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.02977752685546875,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
689A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,7.604398012161255,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
690A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.02844691276550293,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
691A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5809409988953294,0.0379961852593032,,,2.7184557914733887,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
692A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.03094339370727539,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
693A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6011173291115973,0.0281511863505909,,,0.5461592674255371,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
694A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.04436850547790527,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
695A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5770287859505747,0.04327308256071428,,,0.3639054298400879,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
696A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.06547427177429199,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
697A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.59473470068209,0.049800705395922025,,,2.5977120399475098,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
698A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.028632164001464844,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
699A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5681037229851451,0.040925775746696355,,,0.5260465145111084,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
700A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.042604923248291016,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
701A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5962113909526527,0.05067620821535463,,,2.7863032817840576,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
702A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.026703357696533203,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
703A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5705533588581152,0.0352438299496885,,,0.7234044075012207,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
704A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.04377579689025879,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
705A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,9.363372325897217,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
706A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.023195505142211914,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
707A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5809409988953294,0.0379961852593032,,,1.6996607780456543,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
708A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.04832124710083008,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
709A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5775762086478857,0.007222838146418171,,,0.356595516204834,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
710A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5966551123135637,0.050050347310433535,,,0.023681640625,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
